u,rho,D,k_s,mu,Re,relative_roughness,Cf
0.01275253521769498,200.0,2.6810900045761135,0.00047317578563427134,0.001,6838.138941033376,0.0001764863487710781,0.34630057908842404
0.010472604788599526,200.0,8.97407828962005,0.0037735323974180867,0.001,18796.395053828393,0.00042049247573232984,0.30991777733336506
0.0059972778330171245,200.0,8.419661086265938,1.1339544776738761e-07,0.001,10099.00935883592,1.3467934944834902e-08,0.32672634646045084
0.10906170950486242,200.0,3.846332945922191,1.5536168811813703e-06,0.001,83897.52928142954,4.039215801191848e-07,0.2547324290175782
0.0033235316133833083,200.0,2.2342370757855017,0.11744718434174015,0.001,1485.1115106332386,0.05256701968409,0.5782798241066457
0.002799775541402789,200.0,7.4810765803954755,1.0706751521387073e-05,0.001,4189.067046630494,1.4311779068596405e-06,0.36965480459044575
0.014691495548595319,200.0,8.494836010724265,2.484480817689891e-07,0.001,24960.36908752055,2.9246954438595045e-08,0.2916338657949053
0.04423057511398089,200.0,5.466111082848697,2.7666314578402487e-05,0.001,48353.84736626054,5.061425602054179e-06,0.2705008845019229
0.004924985538379181,200.0,4.012304840798599,0.005124631413606706,0.001,3952.108663300377,0.0012772288290504648,0.38173786391399306
0.06739492184820074,200.0,6.290954725888558,1.4984727975287762e-07,0.001,84795.6804203657,2.381948150671401e-08,0.2544253238908589
0.0009095731633455938,200.0,6.446456978114059,1.0817908919337721e-06,0.001,1172.7048531908963,1.6781169805468168e-07,0.4550592631885064
0.0014711630332756695,200.0,7.454363799682406,4.3349903548237806e-06,0.001,2193.3168917362227,5.815372674739155e-07,0.4088076544796515
0.10870624824086071,200.0,2.5499583075175662,3.4601706894836886e-08,0.001,55439.280156169916,1.3569518683041651e-08,0.26625797128112166
0.001960910619461175,200.0,3.414535109054387,0.03905772671931952,0.001,1339.1196311735537,0.01143866601803256,0.4827971893831056
0.005079410886746097,200.0,8.153344034711134,0.22026686340435314,0.001,8282.836890659617,0.027015524239700134,0.47906515187722304
0.025943469094223133,200.0,1.2075046159453884,0.0011438758197782914,0.001,6265.371736982191,0.0009473055462257755,0.3575306277383346
0.0022579513019488117,200.0,3.1371384404293714,6.332454841107812e-07,0.001,1416.7011651922326,2.018544913255759e-07,0.44007613518010913
0.005806933994052323,200.0,2.1279522216319458,0.0004456585149825784,0.001,2471.375618702742,0.00020943069607117347,0.402122110967374
0.002086390803846464,200.0,9.822419845071618,0.0021612373661458713,0.001,4098.681287255286,0.0002200310514348731,0.37246692919093854
0.01578069569760839,200.0,7.595798281036569,0.8039020355995431,0.001,23973.396250690996,0.10583509538510778,0.6495004205478491
0.06606094726555652,200.0,4.551610377005712,0.00012353258930278098,0.001,60136.738617746836,2.7140413847120013e-05,0.26518248000473466
0.0029849763446019666,200.0,8.05825972588741,0.6496535562868438,0.001,4810.742932086529,0.08061958516921608,0.6112687273365207
0.0026086528667924034,200.0,9.457194721100754,4.287006204305568e-06,0.001,4934.107624202693,4.53306327164911e-07,0.3608618008683741
0.02014585044225191,200.0,8.352019870650595,4.673765253545137e-05,0.001,33651.70864096861,5.595969988013289e-06,0.28177554427587814
0.009347403731657747,200.0,7.001965293979766,0.10627956185866938,0.001,13090.0393035769,0.015178533082711464,0.42935921532279064
0.10129925698607713,200.0,4.459139519452508,1.3932780372554843e-06,0.001,90341.50402355842,3.124544614891419e-07,0.25276703343253787
0.10310230140417191,200.0,1.2611189677798698,1.0933137445331788e-05,0.001,26004.853584511657,8.66939418457798e-06,0.29044036667513856
0.009687996644954303,200.0,6.6111286498504,8.132028570788912e-07,0.001,12809.718435822388,1.230051478573621e-07,0.3167397191517914
0.023033086248571706,200.0,3.6324998393840002,0.0015245911175966536,0.001,16733.53641969091,0.00041970851617578986,0.3137039063205837
0.0007072333982461033,200.0,7.9926294600372065,4.162104822848186e-07,0.001,1130.5308987888063,5.207428723749206e-08,0.458075466972499
0.015775906554726524,200.0,9.9285058786176,0.010106460939618554,0.001,31326.236193824847,0.0010179236496585258,0.30780997964462375
0.0011093240731093854,200.0,4.981842893698543,9.039931376893904e-07,0.001,1105.2956500857429,1.8145757643879889e-07,0.4599543063547031
0.011476536779341413,200.0,7.095881650520207,7.80130600460587e-07,0.001,16287.229348809802,1.0994132073826157e-07,0.30723339513211173
0.005337534675356448,200.0,8.808422778678354,0.0009225160569053103,0.001,9403.052403279062,0.00010473112838524853,0.33117609188666985
0.003498722977190104,200.0,2.3855274582250687,4.0249203930215387e-05,0.001,1669.2599461619907,1.6872245084180446e-05,0.4278888960963237
0.0005942172179954491,200.0,8.938808470308544,0.04822037413513609,0.001,1062.3187802841799,0.005394496849922063,0.48027458413866725
0.02303112252504082,200.0,6.169797020282528,6.153610465282882e-05,0.001,28419.47022575173,9.973764850048656e-06,0.2874664451462917
0.014959695016769057,200.0,6.689322736867,0.0036873748317830936,0.001,20014.04560245384,0.0005512329090448559,0.3103275716316733
0.004566707081388736,200.0,9.307031549729496,0.218791120210805,0.001,8500.497376971614,0.023508152845701274,0.46694143180225556
0.0013035200119508943,200.0,6.5399640267347205,0.08148513780836401,0.001,1704.9947972575324,0.012459569727793746,0.4725225714438542
0.002265021597170477,200.0,9.620242674739627,7.46177034474926e-05,0.001,4358.011485661266,7.756322368397233e-06,0.3675442795757832
0.0017310868881806217,200.0,5.526332577339558,1.8783464986955538e-07,0.001,1913.3123728715861,3.398902386724999e-08,0.4181081715419222
0.00125943715438061,200.0,4.628427888989132,0.008934352917959174,0.001,1165.8428099528653,0.0019303212953179385,0.4621200065406934
0.011924723646099753,200.0,4.791475007344053,1.6781024946762087e-07,0.001,11427.403063954322,3.502267030724621e-08,0.32146047735828204
0.014206412460384175,200.0,7.77696164848056,3.1128732010728037e-06,0.001,22096.544973380816,4.002685549672201e-07,0.29593615821889463
0.031016387053138663,200.0,2.197712914079967,0.0008443291868823568,0.001,13633.022874957105,0.0003841853872146081,0.32027199704224546
0.001994399354067567,200.0,2.941469813248052,1.353287256886963e-07,0.001,1173.2930991102323,4.6007178139034714e-08,0.4550177975944449
0.04058739726347773,200.0,3.650717440249422,4.4955822659372555e-07,0.001,29634.623808821958,1.2314243267290802e-07,0.2857899338111424
0.05300888875938477,200.0,2.4714161089657427,0.0032162919531718674,0.001,26201.404319663317,0.0013013963700826755,0.3164849113514934
0.010961650780531398,200.0,4.301269330865567,0.06457312476586247,0.001,9429.80246359166,0.015012574149330953,0.43238848450993833
0.01822032728249281,200.0,9.676782515241086,5.05858516274044e-07,0.001,35262.82889383931,5.2275486761979907e-08,0.2800930730568705
0.0014038233962945473,200.0,7.59840006485144,1.2707997479057094,0.001,2133.3623570888913,0.1672457013397011,0.7577925842233604
0.010959758443792303,200.0,7.816774674320202,0.19958377924762108,0.001,17133.99244802053,0.025532753285481928,0.46839179943094944
0.0017569925411386749,200.0,4.870712042938472,0.003346628190158511,0.001,1711.560945895442,0.0006870921870674806,0.42895466630525697
0.0057702272432071265,200.0,6.615601776884384,8.079380896022918e-08,0.001,7634.70512063755,1.2212616733149104e-08,0.3392855364863627
0.03987458697371105,200.0,1.259483129930759,1.3646796941961505e-06,0.001,10044.273921269174,1.0835235992967805e-06,0.3269761145719952
0.03674714509622447,200.0,2.1755825155178177,0.0014080423304781474,0.001,15989.289273308454,0.0006472024482799332,0.31886405818372077
0.0174171180598918,200.0,4.672876461386573,0.12409834015856197,0.001,16277.608201451872,0.026557162635054667,0.4722148043878675
0.02235690212687335,200.0,7.362999085500828,2.17537607926422e-06,0.001,32922.769982959995,2.9544701201280293e-07,0.2823227983236347
0.012864860347746067,200.0,2.579450904759595,3.6659029057766056e-05,0.001,6636.855132719886,1.421195068691671e-05,0.34607486627273676
0.0019966551886759563,200.0,9.560999976704807,5.173310861983733e-06,0.001,3818.0040424836698,5.410847060546392e-07,0.37481126780875645
0.0039573279869291635,200.0,7.857049952440679,2.396967107536281e-05,0.001,6218.584734298791,3.050721482038813e-06,0.3491348924944874
0.029511805112348983,200.0,9.090488136370498,6.76334706663161e-05,0.001,53655.34285133732,7.440026283706222e-06,0.2675370561146727
0.005675572958440967,200.0,8.378355238500655,6.362161819435919e-07,0.001,9510.393285569306,7.593568950383223e-08,0.32934693031183176
0.023706981224472668,200.0,2.127732775817301,3.3558446694167546e-08,0.001,10088.424193399174,1.5771927318869792e-08,0.3267717807518943
0.008263928139729128,200.0,4.306788197955985,6.146249702212723e-05,0.001,7118.197636188353,1.427107491640697e-05,0.34272940734949886
0.002835694163449492,200.0,7.629745679893604,0.021306268034018527,0.001,4327.125058615654,0.0027925266356080745,0.3873133470905034
0.0022003920386889347,200.0,3.6240302542096074,0.00045466976584076244,0.001,1594.857463866131,0.00012545970478933677,0.43167908403979155
0.005675345747378742,200.0,2.071066141764839,0.008675034645506684,0.001,2350.8032840410356,0.004188680636782724,0.4245191902426156
0.04682244210211984,200.0,4.0667999737565985,0.09542302068151788,0.001,38083.501262424164,0.023463908059725248,0.4577372326634616
0.02099797946920316,200.0,2.823456118029839,0.22698790314945239,0.001,11857.374719717322,0.08039363590599764,0.605240095222909
0.0026056382171949608,200.0,4.209311279603689,0.22447102443763942,0.001,2193.588467641039,0.05332725700884103,0.56874031582111
0.010503916358268717,200.0,3.5348564587488402,1.765469949292426e-05,0.001,7425.967316236754,4.994460085989779e-06,0.3406355950180126
0.005491935843243018,200.0,7.038600280064207,0.00012170504346227923,0.001,7731.108232868993,1.7291086099460817e-05,0.3388962445464557
0.01327820792831797,200.0,9.798835176619649,1.7909874182951356e-05,0.001,26022.194186094406,1.8277554280824032e-06,0.29024034540757415
0.0026517094766384014,200.0,9.310562000487984,7.097672895906998e-06,0.001,4937.781097904675,7.623248624019685e-07,0.360825363843321
0.0013795082478154856,200.0,8.136301664068634,0.00036133016347012024,0.001,2244.819050459508,4.440963208945644e-05,0.40748957937560343
0.0007306416019493848,200.0,7.542278619318001,4.247712495511316e-06,0.001,1102.1405065534198,5.631868974757404e-07,0.4601945058555037
0.0919731650061402,200.0,3.939755080112991,0.024379641846950063,0.001,72470.34881340223,0.006188111024975406,0.3639267636515433
0.04746893672197741,200.0,7.7376183470345685,0.0035432204904445445,0.001,73459.30313883908,0.0004579213307674291,0.2780659710884826
0.030038234407453217,200.0,6.435192701069637,5.9056480182812956e-06,0.001,38660.36536237235,9.177111382072021e-07,0.27719864459721494
0.0015855889946197195,200.0,3.5124360699593127,0.10593210037326847,0.001,1113.855995366565,0.030159154006892876,0.541868485417101
0.026132401687684485,200.0,6.397786900632234,0.0011741437156700743,0.001,33437.907439905495,0.00018352341737953864,0.2872050676183945
0.003987403585898738,200.0,5.63808412200437,3.74469187121291e-07,0.001,4496.263369135793,6.641780771943592e-08,0.3657961086874337
0.014251535210847809,200.0,4.764483789761333,5.810262213124389e-05,0.001,13580.24169825945,1.2194945915463891e-05,0.3145743230820659
0.00381642048824556,200.0,3.2390605879080017,0.003071142492002461,0.001,2472.323438072161,0.000948158396131147,0.4059970559026721
0.016446956560811975,200.0,8.176753188559621,4.147573179210289e-06,0.001,26896.54090014418,5.072396198791107e-07,0.28907369172184294
0.02528398083669743,200.0,9.354228311203865,1.5766230539767833e-06,0.001,47302.42587251422,1.6854656541666942e-07,0.2709632153702254
0.005031699514551573,200.0,7.4853123745140255,0.0002707113943302607,0.001,7532.768528221822,3.616567763450704e-05,0.34031098224647716
0.00602853795384663,200.0,1.7189336716461707,4.5683878536774975e-05,0.001,2072.531375932776,2.657687105112375e-05,0.4127437026189318
0.08833748593381531,200.0,3.3010897596593356,1.8140248388280378e-05,0.001,58321.99404203366,5.495230275153865e-06,0.26504477924960007
0.052628260786832685,200.0,2.058311010606733,7.025786202198689e-05,0.001,21665.065729324055,3.4133744443837385e-05,0.29740637989026825
0.008174525550950518,200.0,7.001443846208091,8.335452018458131e-07,0.001,11446.69632287466,1.1905332959247434e-07,0.3213909579099422
0.02157084641635328,200.0,9.817871854492614,0.011046561857691194,0.001,42355.96118173954,0.0011251483031565887,0.3044219509469899
0.00821444643465171,200.0,9.848393543826155,0.00500521960066798,0.001,16179.820246625935,0.0005082270096533352,0.3162804295103804
0.002603259776877026,200.0,3.6771647613498653,4.07169002152137e-05,0.001,1914.5230232343426,1.1072906126802643e-05,0.41811533562435643
0.0018618291458229565,200.0,9.69156482525459,0.437194043109379,0.001,3608.807572058313,0.04511077942440469,0.5401754190114344
0.011370354209216638,200.0,9.92797160014655,0.00986574885963851,0.001,22576.910734541914,0.0009937325827455911,0.3147390375119758
0.08758331779731446,200.0,5.624914486499939,5.573223835712829e-06,0.001,98529.73461076841,9.908104112673764e-07,0.25055295278918405
0.05008613527521036,200.0,4.087916670654695,5.503328472917099e-08,0.001,40949.58947203973,1.3462428215386593e-08,0.27536858775862944
0.09451998061583744,200.0,4.1065524106441185,0.00413321498535528,0.001,77630.25085040051,0.0010064926907159524,0.2934799130748687
0.0020166675107530347,200.0,3.1954187589985814,2.751707642297833e-07,0.001,1288.8194389046441,8.611414809244583e-08,0.4474550394534834
0.0007283491470590521,200.0,7.2550668885410445,0.1646027392430056,0.001,1056.8443560250482,0.022687969907346554,0.527126582425908
0.0012368458965236846,200.0,5.750942575910716,0.00017951726322274216,0.001,1422.6059452317033,3.121527660086467e-05,0.43987775611626184
0.037105261595039574,200.0,4.952403395374149,5.811316107836977e-07,0.001,36752.044701904,1.173433511750094e-07,0.27877285765047266
0.004043188378953687,200.0,1.5303572350616341,0.0008518774661516999,0.001,1237.504517689779,0.0005566526864672817,0.45268581884412157
0.012133026509389137,200.0,4.0271384583969,3.799510285516012e-07,0.001,9772.275534542017,9.434764473006222e-08,0.32815713854984646
0.06874030724679436,200.0,4.800217774529474,4.177807447099353e-07,0.001,65993.68893453591,8.703370645530491e-08,0.261281845321054
0.030798883183371956,200.0,7.358287883397982,0.4218705671920776,0.001,45325.40979007914,0.05733270753702315,0.5538178088699472
0.030007435210028816,200.0,1.1262965378946967,2.6378424059751897e-05,0.001,6759.454077630975,2.34204964432006e-05,0.3452884531955535
0.006589069838260539,200.0,1.7217102332380976,2.5100827977258302e-06,0.001,2268.8937936107327,1.4579008414238238e-06,0.4065657789097894
0.07101751758649061,200.0,5.136901053243512,0.0008077915343693518,0.001,72961.99217775663,0.00015725269496076838,0.26631720604745696
0.0014322004596935332,200.0,5.243262126680502,0.0004918876825428118,0.001,1501.8804856251015,9.381329230896659e-05,0.4360126648287832
0.08106822165067837,200.0,4.738012811314906,1.7455711348483395e-05,0.001,76820.45455428612,3.68418407539912e-06,0.2572915056769147
0.004877496833712059,200.0,6.250529800486312,0.00011189696646355322,0.001,6097.38786217897,1.7901997116284008e-05,0.3502479656605726
0.0026308605880604654,200.0,5.683083496851555,1.6212933041717758e-07,0.001,2990.280078104722,2.852840900665945e-08,0.38909942180907736
0.07939416658379232,200.0,1.7025192592761538,1.1752881919259987e-06,0.001,27034.019536617132,6.903229937179603e-07,0.28890464372927555
0.02733823906110909,200.0,9.539002999962712,0.010632793182935824,0.001,52155.90888352348,0.0011146650423505882,0.30104430865418874
0.013240031872748895,200.0,7.216971345114675,0.0026773032242273223,0.001,19110.58612680675,0.0003709732374148398,0.3084816327784972
0.03938574036567185,200.0,4.540723678544281,0.01603260049157197,0.001,35767.95277508069,0.0035308469809182254,0.34212461266186633
0.00564813424168637,200.0,1.6837317792825421,1.5148560153656359e-05,0.001,1901.9886232762485,8.997015047201483e-06,0.4185631162730375
0.01128497725230571,200.0,5.91884473864277,0.010083139800317867,0.001,13358.805647102598,0.0017035655175219207,0.338289924523644
0.024782323959783845,200.0,1.1070876943657377,0.02211071094657448,0.001,5487.241178732375,0.01997195981772875,0.46062412008309656
0.009114964555215956,200.0,1.8304304189000133,0.0282760383715476,0.001,3336.8616778125433,0.015447753752114721,0.45587127701067615
0.0058051780472659,200.0,9.677714824538807,9.643539010068546e-05,0.001,11236.171529422489,9.964686069914352e-06,0.32231342563060555
0.007564974151040005,200.0,6.799351912009196,2.7511660764976827e-05,0.001,10287.384291634799,4.046218098578631e-06,0.32598312235437044
0.0027871526980956887,200.0,9.14658097168255,8.769728283663754e-05,0.001,5098.5835667151405,9.587985183550535e-06,0.3592281169382484
0.0387556282261409,200.0,8.216981792402974,3.321209964562744e-05,0.001,63690.858297467705,4.041885510362668e-06,0.2624777505875256
0.006110705726630671,200.0,6.588575588466133,0.07524989218885708,0.001,8052.169315755808,0.011421268706484673,0.41798603635732917
0.02198305758562813,200.0,8.676024498047676,0.2122585883025141,0.001,38145.10923098049,0.02446495953881615,0.4614428977842429
0.003651497743492092,200.0,2.172590512358849,0.22794732578873475,0.001,1586.6418706821332,0.10491959920290973,0.6703043957404878
0.03983167544241495,200.0,7.828286001790209,0.2645818149727188,0.001,62362.74945874155,0.033798179437007414,0.49167002347053146
0.0012552598474160333,200.0,7.65956318740306,5.1702275233080576e-05,0.001,1922.948423578606,6.750029207685145e-06,0.4177900212453754
0.018656173500943108,200.0,7.461825506097664,0.5843931336362159,0.001,27841.822255104125,0.0783177163763292,0.5989502583331626
0.0038438813529162795,200.0,3.975687888931286,1.8835250424051682e-05,0.001,3056.414508255612,4.737607918491517e-06,0.38780653488292194
0.013322420707283298,200.0,3.7267750807470987,0.01458805257290067,0.001,9929.933101426506,0.003914390392987235,0.3672366575883792
0.07330412697798176,200.0,3.534621730007039,0.0013928600894750932,0.001,51820.472023113914,0.00039406199471090774,0.28252812526763127
0.017751226747777602,200.0,6.166179029248305,0.00010922827692685511,0.001,21891.448423115566,1.7714094321418155e-05,0.29666601466641485
0.0034321812460357862,200.0,3.262202395077775,6.51219445979588e-07,0.001,2239.2939762317933,1.996257028571221e-07,0.4074272669398707
0.025565708297239326,200.0,1.3271403378930735,5.22300847701642e-06,0.001,6785.85654961479,3.935535924790218e-06,0.34490112057522443
0.004300600718575943,200.0,4.697442608839274,0.0007004424223718567,0.001,4040.3650118086857,0.00014911143800965654,0.3727311912955236
0.08930039876546948,200.0,5.2485517215600055,0.0015146055523828936,0.001,93739.55233529996,0.0002885759029793296,0.2673117852105778
0.0037522835506342864,200.0,7.54263817928223,1.3337806851931167e-06,0.001,5660.423433701371,1.7683211808524554e-07,0.3537936546100311
0.0029843317656701677,200.0,9.219998468503565,5.899576623084296e-06,0.001,5503.106861797098,6.398674189847035e-07,0.3552261997582599
0.0016869217571657338,200.0,5.781377268683397,5.772182539633305e-06,0.001,1950.5462201850855,9.984095953917593e-07,0.41677534233136354
0.0166099152903463,200.0,3.6521324375438984,0.12364383870868059,0.001,12132.32208334602,0.0338552450720633,0.49712203732810584
0.0008318781902732168,200.0,9.424640517443256,4.60485563256135e-05,0.001,1568.0305795252657,4.885974827409724e-06,0.43243376224325664
0.009991056193331686,200.0,7.676286719964237,0.0031853744957208835,0.001,15338.84239505769,0.0004149629387131235,0.3165801231576904
0.012550968585180868,200.0,9.545609048065305,0.020214304064880548,0.001,23961.32785773718,0.0021176547209397355,0.33021847396016646
0.041317972714229136,200.0,7.031802456456317,0.00010742335711453486,0.001,58107.9644055423,1.5276788245935874e-05,0.2655987720192987
0.029207253807566138,200.0,1.0163628683936459,0.008712436929468867,0.001,5937.03365155183,0.008572171613509268,0.4099682970569701
0.002564718780235296,200.0,6.890437322140475,0.027284447834881886,0.001,3534.4068008255763,0.003959755609010624,0.40313759167450963
0.0056454871156807005,200.0,9.433063190129028,0.30112434857354964,0.001,10650.847340255063,0.03192222319560554,0.4922363751008138
0.07398619756561714,200.0,6.64407284326486,0.17524141087769632,0.001,98313.93720442911,0.026375600480560608,0.46675105035683234
0.009351005048412235,200.0,9.055117089392068,1.3264571821801821e-06,0.001,16934.889123373825,1.4648702706827575e-07,0.30574264923032984
0.0011069301273079187,200.0,8.521567779127206,0.0005721907547719792,0.001,1886.5560213224671,6.714618361347868e-05,0.41939875634841234
0.011360901804461697,200.0,3.313210217547997,0.0003180994834689822,0.001,7528.211187820394,9.600944781113154e-05,0.3409939637129682
0.046000124742013475,200.0,3.776384126587817,0.7341237218251482,0.001,34742.828179359836,0.19439858266973273,0.7823743920820585
0.005030902465351548,200.0,1.0708921372125177,1.3355672459907406e-05,0.001,1077.5107786456088,1.2471538445199156e-05,0.46213130705649746
0.008263749353554629,200.0,5.850209711111509,1.4636586074544083e-05,0.001,9668.933343671348,2.501890837647119e-06,0.3286533380413457
0.0516783185297214,200.0,3.7258794994276516,5.487527509553346e-06,0.001,38509.43751495622,1.4728140054975768e-06,0.27734077429179343
0.010364314467407867,200.0,4.418642434468974,0.0017921867980406664,0.001,9159.239941973821,0.0004055967018422139,0.3359474876657488
0.013056653951059777,200.0,8.429283235947272,5.7125540272921134e-05,0.001,22011.64685344658,6.777034140851412e-06,0.29622061811271805
0.06550004302367717,200.0,4.259210534204174,0.001387141120028836,0.001,55795.694647454475,0.0003256803365058405,0.2787343165803739
0.0010282830706930012,200.0,7.408729930187615,0.008719145071531197,0.001,1523.654312509693,0.001176874464812675,0.439250713803521
0.08363139115449995,200.0,5.528465889964762,3.935521443010462e-07,0.001,92470.65866559073,7.11865013068851e-08,0.25214040844164615
0.026797330794263365,200.0,4.109877062731985,0.0018181796875245389,0.001,22026.747034756896,0.00044239271875347254,0.3054246562401164
0.0005964799942721786,200.0,8.909740090360264,2.4133625584021114e-07,0.001,1062.8963436129382,2.7086789669804242e-08,0.46324357962800244
0.004031369482082392,200.0,3.1375697437676395,0.0008307155133821224,0.001,2529.7405825859864,0.0002647639992807258,0.40094468848415804
0.02739995947885332,200.0,6.220155631314734,6.386203893992651e-05,0.001,34086.402450037,1.0266951942234314e-05,0.2815075595193537
0.0005764698029373956,200.0,9.651937403862142,0.7898345953759853,0.001,1112.8100906336974,0.08183171547092086,0.6423387916865098
0.008083929534925365,200.0,5.365094422317261,2.9684941632244677e-06,0.001,8674.209051646767,5.532976550937071e-07,0.33344726539576625
0.0027546901426023064,200.0,7.674164811821166,0.9178227064985217,0.001,4227.98923196585,0.11959903507476431,0.6795595884474469
0.0017612996040773624,200.0,8.136465704628176,0.0033647617841982332,0.001,2866.150764830128,0.000413540953326245,0.39411249344465127
0.07903248445149191,200.0,3.572306335652069,1.6140634180358754e-06,0.001,56465.64898567764,4.5182670980014185e-07,0.2657450090911034
0.003250663163190497,200.0,8.610059661863362,8.36448777205261e-05,0.001,5597.680755138332,9.714784915023916e-06,0.35444379589196773
0.07769369133941396,200.0,2.1502696090256896,5.814631159035439e-06,0.001,33412.47666003285,2.70414051085906e-06,0.2819168484558714
0.004117515556006055,200.0,3.588392625068977,0.0036804343521632697,0.001,2955.052490955783,0.0010256498484729005,0.39585383124330425
