u,rho,D,k_s,mu,Re,relative_roughness,Cf
0.04310035135865485,200.0,6.222037352023765,0.0007545263914355519,0.001,53634.399207779745,0.00012126677304342065,0.2722323125650814
0.008538471662604085,200.0,7.84820879211826,0.0003476365645024462,0.001,13402.341674740403,4.4295019884227344e-05,0.31562343925224196
0.014679219205926434,200.0,2.5819499556762535,2.222257329630686e-06,0.001,7580.2018756207535,8.606895438640064e-07,0.3396288672821817
0.0008950751899540806,200.0,5.858163905721695,3.094661520206258e-05,0.001,1048.6994341391971,5.282647549659183e-06,0.4644021265867605
0.0013960503973506804,200.0,8.333352455450713,0.02034830138858022,0.001,2326.756001339047,0.0024417905635649335,0.41704056908236387
0.002417850380555629,200.0,7.447816241433976,9.195123576217687e-06,0.001,3601.541066731907,1.2346066656509359e-06,0.37813684669995234
0.18352575906215646,200.0,1.958996999544008,8.261266777200717e-07,0.001,71905.28226836021,4.217090061456795e-07,0.25891476753047243
0.01915850437801097,200.0,1.5358276864603333,8.04775735832007e-06,0.001,5884.832290984152,5.2400132054319e-06,0.35188894206030763
0.01570232898857056,200.0,3.852949897532036,0.28806473425372936,0.001,12100.057373505451,0.0747647236311705,0.5941458733580992
0.011398615425118396,200.0,8.141500992666442,0.03521123383639522,0.001,18560.36775972489,0.004324906902070291,0.35838439624416335
0.024247582050105593,200.0,6.957485848600413,0.011009613139419413,0.001,33740.44179527741,0.0015824125810667852,0.316475927728088
0.002577407941220074,200.0,4.037491443824554,0.0015862476783720823,0.001,2081.252501984302,0.0003928795145308081,0.41423155616208274
0.0010298635921344897,200.0,8.685393300713116,4.588511976419247e-06,0.001,1788.9540687546482,5.283021525395409e-07,0.4228386178719853
0.01796655179729032,200.0,6.1427356871270575,1.0016525894859958,0.001,22072.75577996641,0.16306294792808612,0.7389633551758141
0.0014454876672563587,200.0,7.39484459334561,0.0010127939509971717,0.001,2137.8313321916885,0.00013695946388225027,0.4111966337138462
0.14484346929771588,200.0,2.6753004778797638,0.0693276885302724,0.001,77499.96052598844,0.025913982038090973,0.46537184161351663
0.012515520652161976,200.0,2.323581873325277,0.27150851917647517,0.001,5816.167384518342,0.11684912948125192,0.6727928979952893
0.016850463397933307,200.0,8.888795574244096,2.8811249371463317e-06,0.001,29956.064895102343,3.2412995811205196e-07,0.2854358602770931
0.0014173521060373386,200.0,9.800732431418936,1.5810921788557273e-06,0.001,2778.217750476015,1.6132387960996696e-07,0.3936095405083746
0.004751429282375478,200.0,4.004768828527819,6.056685534617088e-06,0.001,3805.6751762023237,1.512368327348265e-06,0.3750007044153948
0.0458232258257647,200.0,7.488876706628931,4.780942150248294e-06,0.001,68632.89770183331,6.384057766655907e-07,0.26021522490740584
0.0011515008575918187,200.0,9.979208185225955,0.004070349622128062,0.001,2298.2133566749967,0.00040788302504342415,0.40780737477308876
0.004443063399719683,200.0,7.883630583056676,5.328209044044195e-07,0.001,7005.4941000979725,6.758572700622812e-08,0.34333715058484976
0.041420384876527314,200.0,8.592956745558848,0.8855288782740998,0.001,71184.7151256798,0.10305287277650656,0.643594615940092
0.0018180372309355114,200.0,7.9661740936601895,0.003430003122339475,0.001,2896.5602180776355,0.0004305709468575653,0.39358055661351515
0.04135929442485676,200.0,2.1503711536451586,0.08743936126121031,0.001,17787.5667332658,0.04066245081133516,0.5144744254629969
0.0014282442411848429,200.0,7.58685456776365,9.792860897695814e-05,0.001,2167.1762690230703,1.2907669193113873e-05,0.40966998279204614
0.0020264654424663087,200.0,6.3233080793384175,2.2924061842638603e-07,0.001,2562.7930609694617,3.625327368999085e-08,0.3986736529740333
0.002254558549190129,200.0,6.6406849738192415,1.1339855478205927e-05,0.001,2994.36261604052,1.7076334027156933e-06,0.38902695310877855
0.31628029431329374,200.0,1.072375327307064,0.1459408759326999,0.001,67834.23682699857,0.13609122871111262,0.6976776364021885
0.0014078424182130552,200.0,5.706090377164156,4.914322991595764e-06,0.001,1606.6552150258058,8.612417025960447e-07,0.4306179935389038
0.0068167784324255345,200.0,7.730775094111978,1.003823457459666e-06,0.001,10539.796185495003,1.2984771193566504e-07,0.3248886605441258
0.0012220956344087199,200.0,9.344635228657577,0.00952557975090515,0.001,2284.0075836168708,0.0010193634655414545,0.4112722806045619
0.003983488307282023,200.0,3.3302226101754995,0.000808594461630395,0.001,2653.180565656064,0.0002428049281629803,0.3978479199536774
0.0008419904763585915,200.0,7.559036800953014,5.766881919345768e-07,0.001,1272.9273993693105,7.62912269274665e-08,0.448440381898992
0.0016728268217248172,200.0,9.498478677763655,8.157554317569952e-05,0.001,3177.861979548864,8.588274600928605e-06,0.3854981115916269
0.0008896354496677326,200.0,6.618616445401476,0.0757572315720306,0.001,1177.6311635165982,0.011446082757169844,0.49085647764695084
0.0014245478053822999,200.0,6.471280588894455,0.01722188836932681,0.001,1843.7297121845345,0.002661279808958025,0.4322784876958331
0.01076891962024885,200.0,2.1826152775557692,1.4078057223300166e-06,0.001,4700.881697185043,6.45008644815575e-07,0.3634199914495742
0.018506557665481857,200.0,5.871648141925539,5.707749918577549e-05,0.001,21732.798985992875,9.720865046088675e-06,0.2967429821385373
0.011737465003348877,200.0,1.129383445574608,4.946361921222016e-07,0.001,2651.2197335587066,4.3797011020516644e-07,0.3965320734026086
0.0015158516666354171,200.0,8.679073862401362,0.004435282597148133,0.001,2631.2377158345985,0.0005110317837439121,0.39984589067745535
0.026165813045704017,200.0,8.726130839093052,2.4401078276085804e-07,0.001,45665.26162961222,2.796322760457477e-08,0.2720223195395982
0.05621309379350372,200.0,3.1235957473016738,3.635637145588143e-05,0.001,35117.39614321166,1.1639269097893982e-05,0.2805972326854557
0.009166730506834267,200.0,9.919964062178366,0.5821323951519273,0.001,18186.727439094,0.058682913718549744,0.5587545715936573
0.024908596060426325,200.0,1.0465063752289927,1.945128889344094e-08,0.001,5213.400915047984,1.858688045659032e-08,0.3579926880320267
0.0022394172118905473,200.0,7.331089646927439,0.00024120393792376296,0.001,3283.4736674483806,3.290151253638739e-05,0.38371888080686434
0.04926660604481996,200.0,4.323328430487635,0.04111608284224619,0.001,42599.14371744082,0.009510284380039256,0.39073657605718426
0.03404147558587001,200.0,2.672628073461083,9.39281138546547e-05,0.001,18196.040662567248,3.514447625068038e-05,0.30373382773712326
0.002468416184468167,200.0,3.400576144608776,3.8733649386965174e-06,0.001,1678.807438373733,1.1390319681084907e-06,0.4274072454573895
0.00279607430668228,200.0,2.221137576334649,2.8485254927455874e-07,0.001,1242.0931417591726,1.2824624296556462e-07,0.45040026891961804
0.0013183172041719715,200.0,4.636937112061511,0.005291513267837512,0.001,1222.5907938988373,0.0011411656315271843,0.45569821871111527
0.006563290378434102,200.0,2.951872213583628,0.025173642179943945,0.001,3874.7988995560804,0.008528025726893738,0.42252278764070356
0.019381075198974244,200.0,5.093859775983699,5.8028539231935815e-06,0.001,19744.895874274032,1.139186035421041e-06,0.30002615807708727
0.004200028746238296,200.0,4.9861076926677965,0.00029095739281290297,0.001,4188.359128208929,5.83536118244625e-05,0.37009180596022867
0.046050392925086274,200.0,9.064134185116366,0.07992919168297422,0.001,83481.38815006307,0.008818182746480168,0.3838055753265141
0.003929507075727034,200.0,8.276452614012882,8.526405389101359e-07,0.001,6504.475821736624,1.0302004719588778e-07,0.34690823718471014
0.13044122251884802,200.0,3.2835530054681135,0.07013679209317743,0.001,85662.13364773968,0.021360030423257476,0.44801606026037727
0.03464982442495146,200.0,6.359203401981016,1.2045173655256444e-06,0.001,44069.05627223924,1.8941324712941462e-07,0.2731122160923981
0.002489974454152904,200.0,6.434146904839585,1.530406193345525e-05,0.001,3204.172285463508,2.378568932261084e-06,0.384968625744655
0.00953326641736595,200.0,8.77072761263657,0.027518942368889028,0.001,16722.736601082488,0.003137589443461984,0.3487199073617373
0.0012641187356665846,200.0,8.752467851784973,0.00038785042385038016,0.001,2212.8317189521695,4.431326460356917e-05,0.4084390826835302
0.01574645174196033,200.0,8.056285351072898,0.5107518004973107,0.001,25371.581700026265,0.06339792823119048,0.5683352372787557
0.0011032202056296611,200.0,6.948030273072472,0.0034559658662997365,0.001,1533.0414773160246,0.0004974022464602017,0.43610457127415764
0.020618520566008637,200.0,6.779432346737967,0.0016137610986717477,0.001,27956.37305341619,0.00023803779079648678,0.2938778393975016
0.05200852455690045,200.0,4.224826345773437,1.911767076638405e-06,0.001,43945.39695055955,4.5250784770147017e-07,0.2732081064334377
0.044138476566009575,200.0,2.480014463059244,2.0248502769733832e-07,0.001,21892.81205222105,8.164671243391101e-08,0.29626015604884803
0.0021037492666839655,200.0,3.2130050749534886,0.27383292462890474,0.001,1351.871414057052,0.08522642144686583,0.6418471100711068
0.0018054056714011087,200.0,7.130185167708327,0.07551606907191892,0.001,2574.575347984136,0.010591038983660801,0.44680502905052305
0.0011667334134181386,200.0,5.662434361650494,6.495019275738989e-05,0.001,1321.3102742049277,1.1470365678280132e-05,0.4455326422943156
0.07426995037174813,200.0,2.896404242977253,9.581788742807418e-06,0.001,43023.159876488266,3.3081669335486704e-06,0.27396454277240045
0.0007947219904292717,200.0,6.338328079205742,0.3290713112365523,0.001,1007.4417414200258,0.0519176835159641,0.5923752442338959
0.018146029779257097,200.0,1.990858288794807,0.021077486670797174,0.001,7225.234758950278,0.010587135603487235,0.4158630969218619
0.007052747807713758,200.0,3.6179019526688587,0.556486458679815,0.001,5103.230013041723,0.15381468761730963,0.7302778032712249
0.0012045643278787857,200.0,9.908898704213984,0.022601320678108407,0.001,2387.1811815320975,0.0022809114668309893,0.41476946094068357
0.013034277046251833,200.0,9.752910365555552,0.8224666826008433,0.001,25424.42714238246,0.08433038465169913,0.6107132036441849
0.08915484830621785,200.0,4.16787329260983,3.217297025231331e-05,0.001,74317.22223243323,7.719277433255968e-06,0.2584128200217233
0.002251903506473607,200.0,3.4203655683346366,0.00045442686450618855,0.001,1540.4666433508717,0.000132859150704013,0.4342749195304762
0.00336700622912994,200.0,7.67903913827999,0.0006099953957509513,0.001,5171.074522464266,7.943642228753932e-05,0.3590967169446738
0.02208600058362775,200.0,3.4359300476904764,1.4101197300357546e-05,0.001,15177.190607719194,4.104040857827104e-06,0.3100403531052016
0.3540038366110235,200.0,1.2966501761983578,5.578061215609481e-08,0.001,91803.82742331566,4.301901405638775e-08,0.25232813533191195
0.0008860480086531925,200.0,7.152705232245607,7.535454925204174e-05,0.001,1267.528045502898,1.053511179411262e-05,0.44881702550919583
0.10530192455366603,200.0,1.0971682848667288,2.35822333808614e-08,0.001,23106.78639114229,2.149372498834661e-08,0.2943381567113366
0.01446099007176443,200.0,2.217611928836281,3.974490563492118e-05,0.001,6413.772817185565,1.7922389899741297e-05,0.3477688615446693
0.011017281158077832,200.0,8.912552388244613,3.572595246390574e-06,0.001,19638.419099477793,4.008498453375398e-07,0.30020890714903364
0.04112160865678941,200.0,4.610471563225057,0.0019284572659958167,0.001,37918.00146923938,0.00041827766195934356,0.2902614013984299
0.08276434549252439,200.0,5.204823654531319,0.00021073329234799477,0.001,86154.7646342587,4.048807535765989e-05,0.25643587757166825
0.01033128263370793,200.0,4.921910485789326,4.912449229888599e-07,0.001,10169.929665300044,9.980777269460621e-08,0.3264248469996622
0.028768976739841193,200.0,3.302265999411432,1.3292234415814719e-05,0.001,19000.562745167183,4.025185862732988e-06,0.3015020467045471
0.015627738736581864,200.0,6.913336123660201,4.55409124548264e-06,0.001,21607.96214774705,6.587400299974882e-07,0.2967430288866419
0.03148023204304932,200.0,8.634836246049284,0.14314245023156702,0.001,54365.32973587287,0.016577320768191673,0.4282250829147288
0.0005853813371544363,200.0,8.57515672450542,0.00013042349090275004,0.001,1003.9473419399677,1.520945856651644e-05,0.46817226060741807
0.3080059285214765,200.0,1.4522083694839458,0.07490020205488046,0.001,89457.75744991243,0.05157675966397086,0.5395564926162815
0.0009475664664969817,200.0,6.376099072705731,0.013253587045630148,0.001,1208.3555336716902,0.002078635682178307,0.4598358286907799
0.06282103128598188,200.0,5.368762293444082,0.0018794386596138624,0.001,67454.2368006901,0.0003500692630606663,0.27575011351117057
0.03165027110213938,200.0,5.850931742014488,0.003442523649277174,0.001,37036.71516697424,0.0005883718698266519,0.2950919841309573
0.0013516637195216377,200.0,7.360516412001579,7.736966660001231e-08,0.001,1989.7885982092228,1.0511445429815001e-08,0.41539715976791325
0.05181332528792498,200.0,6.274807418738734,8.931775738769419e-08,0.001,65023.727581238985,1.4234342415188811e-08,0.2616941898285577
0.0030638345091539413,200.0,7.172049868702132,8.864364508534719e-08,0.001,4394.794777820516,1.2359596866744641e-08,0.36702850435096135
0.0015586162363271858,200.0,5.280611226702199,0.0006054813762371886,0.001,1646.089279133933,0.00011466122958938572,0.42932111832585235
0.0011901778194990493,200.0,9.250513795900597,0.02939997609796984,0.001,2201.951267770169,0.0031781992596993432,0.4236639817283129
0.004306004496014886,200.0,1.350180614231088,9.81437690010666e-06,0.001,1162.7767590622411,7.268936316120812e-06,0.4557807648121547
0.005475714315468825,200.0,9.260920677850542,0.005106663367363449,0.001,10142.031186025495,0.0005514207004900839,0.3336210853750206
0.0017876223043085046,200.0,5.55666707001181,0.16567291681898394,0.001,1986.6443983939394,0.029815159830806962,0.5163961674736145
0.014903427332373593,200.0,2.2902108704147284,0.016326486131937323,0.001,6826.398256607596,0.007128813483005083,0.398438183397398
0.009851498767035949,200.0,3.333365129639435,0.21492461587352585,0.001,6567.728492944703,0.06447676972512577,0.5765651511719878
0.004586173831145358,200.0,2.2676534646457327,9.196511672741104e-05,0.001,2079.970595532873,4.0555189830020356e-05,0.41256903012116963
0.002906872071227096,200.0,3.4892821486679764,0.01585229572911254,0.001,2028.5793653188425,0.004543139549538609,0.4343072271950254
0.019715834260159264,200.0,3.6740389837732983,0.0013830125474315648,0.001,14487.348733887662,0.00037642838128276696,0.31797072920294606
0.0011163478483964906,200.0,5.602582849685859,7.391896412735231e-08,0.001,1250.8862619419776,1.3193729769029118e-08,0.44983440890405263
0.039196712907961895,200.0,1.7722027690718367,0.0001262529006641026,0.001,13892.904630800773,7.124066323980837e-05,0.3146427739609967
0.022552362578940954,200.0,6.890994487510988,1.2664930098162912e-07,0.001,31081.64124236624,1.837895839434557e-08,0.28420332406408233
0.03317630759550882,200.0,3.415383939129466,0.16034883135276382,0.001,22661.965624263947,0.046948991448860215,0.5301424474455021
0.0047057446417188,200.0,6.357643809261173,3.54492930715316e-05,0.001,5983.489657877492,5.5758539067402066e-06,0.35106416526333906
0.0010283285448041961,200.0,5.593336799654631,0.00020467233815366827,0.001,1150.3575783577214,3.659217127177217e-05,0.45676474396470834
0.0009234065766711842,200.0,9.188596744990598,0.015612403424043193,0.001,1696.962132940751,0.0016991063877685895,0.43377811312169107
0.0018712773836783642,200.0,6.561358184734956,3.5858854295471814e-07,0.001,2455.6242354614897,5.4651572564499954e-08,0.40140527574539386
0.007259920890224212,200.0,2.711130205917131,6.500846048194916e-05,0.001,3936.5181636111297,2.3978361622051958e-05,0.3732638282931871
0.0012606115177774629,200.0,5.83075418880009,0.004921085419946208,0.001,1470.063177546116,0.0008439878033957933,0.44056788028372385
0.0024290032141238084,200.0,5.30580059517029,0.8369784887114241,0.001,2577.5613398337296,0.1577478221615227,0.7419518148237138
0.005659888977253209,200.0,5.580692646780266,1.04413398306561,0.001,6317.220159389932,0.18709756102909814,0.7761233768759632
0.007827291045089758,200.0,7.687009726862906,0.023476583206172807,0.001,12033.692479718376,0.0030540592558549653,0.35504062711108797
0.06199171807633539,200.0,6.334571241001205,0.6466558616203508,0.001,78538.19090132174,0.10208360392804489,0.6418519434302408
0.0069539933858211705,200.0,2.535090153360178,0.0845875480111829,0.001,3525.800031785411,0.033366682403410744,0.5106739922812253
0.0016408125921748636,200.0,5.150072137522719,8.491845897973263e-05,0.001,1690.0606427712385,1.6488790197913615e-05,0.4269888844505527
0.00903665289375976,200.0,6.284384956678088,0.051266172823903805,0.001,11357.961100853068,0.008157707266074768,0.394274368705541
0.08428296580544249,200.0,1.2797572101383825,2.4869564180753973e-07,0.001,21572.346636272356,1.9433033065752198e-07,0.29679172535847015
0.006927910314887829,200.0,5.980722349234807,0.02105709303768277,0.001,8286.781610748798,0.0035208277208148412,0.3689738762957257
0.007841166813334691,200.0,6.976385752358749,8.984843550590435e-06,0.001,10940.60088768328,1.2878937417634363e-06,0.3233145878078492
0.04925633318724778,200.0,6.689119735890508,0.00034622628763738975,0.001,65896.30208808354,5.1759618800020986e-05,0.26387266087468303
0.010187396138697537,200.0,2.9961751804702055,9.95153715796387e-08,0.001,6104.644692876714,3.3214136552596777e-08,0.35001764198258045
0.07627105672299245,200.0,3.167304918414137,4.154083610940906e-06,0.001,48314.73861827552,1.3115515297532032e-06,0.2703734363929678
0.002501018424493992,200.0,6.190158686403825,0.050768813485032316,0.001,3096.3401850474984,0.008201536674098816,0.4294131949429158
0.03179751756673896,200.0,5.328593754418838,0.00019124201756281218,0.001,33887.2107024297,3.588977249470765e-05,0.2824878813236398
0.00749779510871294,200.0,3.333210358215286,8.29802136454469e-08,0.001,4998.345664027575,2.489498253265879e-08,0.36018107674204425
0.014747281578101875,200.0,4.650625396408118,0.00134232179867642,0.001,13716.816447020432,0.0002886325352528187,0.3185903641256635
0.03768494730645318,200.0,3.0946369480947418,2.158884132508009e-07,0.001,23324.246064310686,6.976211325328993e-08,0.29400841824790264
0.009096508691328121,200.0,4.588887181089017,5.734938468540578e-05,0.001,8348.570425260088,1.249744925561579e-05,0.3353198093044524
0.0021660757844100082,200.0,2.6831737707594674,0.00031769403053462944,0.001,1162.3915460412345,0.00011840233159580519,0.4561929385642254
0.02645120617280808,200.0,8.648567084048075,0.2400980747123208,0.001,45753.00620790344,0.027761601705694323,0.4726753939555719
0.0006588442523510974,200.0,8.556097613016709,0.19745800525519058,0.001,1127.4271469782004,0.02307804494361897,0.5243669362913466
0.008691971720113904,200.0,8.196903319385225,2.874284121990526e-06,0.001,14249.450368920832,3.50654876603583e-07,0.31245847670814697
0.0029092578062067205,200.0,7.613948130344676,9.191206118669358e-08,0.001,4430.187606851662,1.2071537606145054e-08,0.36659437279861656
0.010124396161657473,200.0,3.9142203313109354,0.004473182281835155,0.001,7925.823459641215,0.0011428028836427341,0.34963624608405663
0.013121076883542825,200.0,6.434359298578796,1.497050716062029e-07,0.001,16885.144610598214,2.32665079239932e-08,0.3058523119436482
0.005797482087562782,200.0,3.0834369207452976,0.0008182550649354405,0.001,3575.234063230121,0.0002653711056743979,0.3803413116348233
0.006013046951483856,200.0,1.8047655570260548,0.0024824572807875395,0.001,2170.4280061637164,0.0013755012506323563,0.4162074958117825
0.002211738841996325,200.0,7.1519134344432445,0.8728600187580584,0.001,3163.6329475106922,0.12204566327025293,0.6862640828573701
0.007446306051059943,200.0,9.02726476654657,5.29196370713579e-05,0.001,13443.95525113119,5.86220061556947e-06,0.31487535350983065
0.00143877607783928,200.0,4.2588667083223,0.7432366253175366,0.001,1225.5111077280487,0.17451511780473652,0.7778587815084688
0.02597821230234659,200.0,2.244715552448582,0.0006277516191388502,0.001,11662.739435977694,0.0002796575354298614,0.3246350676496025
0.004296509845917737,200.0,2.5525880412638022,0.012645924517975918,0.001,2193.4439303723593,0.004954158020623979,0.4316425459662694
0.0017653367694344915,200.0,4.466808225735088,5.6427409888723334e-08,0.001,1577.0841605805185,1.263260185732224e-08,0.43198669905553905
0.0018311402508011084,200.0,5.823253437207479,0.02628245357251192,0.001,2132.638751897304,0.004513362479568737,0.4313314000166905
